"Date","GameID","Drive","qtr","down","time","TimeUnder","TimeSecs","PlayTimeDiff","SideofField","yrdln","yrdline100","ydstogo","ydsnet","GoalToGo","FirstDown","posteam","DefensiveTeam","desc","PlayAttempted","Yards.Gained","sp","Touchdown","ExPointResult","TwoPointConv","DefTwoPoint","Safety","Onsidekick","PuntResult","PlayType","Passer","Passer_ID","PassAttempt","PassOutcome","PassLength","AirYards","YardsAfterCatch","QBHit","PassLocation","InterceptionThrown","Interceptor","Rusher","Rusher_ID","RushAttempt","RunLocation","RunGap","Receiver","Receiver_ID","Reception","ReturnResult","Returner","BlockingPlayer","Tackler1","Tackler2","FieldGoalResult","FieldGoalDistance","Fumble","RecFumbTeam","RecFumbPlayer","Sack","Challenge.Replay","ChalReplayResult","Accepted.Penalty","PenalizedTeam","PenaltyType","PenalizedPlayer","Penalty.Yards","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","HomeTeam","AwayTeam","Timeout_Indicator","Timeout_Team","posteam_timeouts_pre","HomeTimeouts_Remaining_Pre","AwayTimeouts_Remaining_Pre","HomeTimeouts_Remaining_Post","AwayTimeouts_Remaining_Post","No_Score_Prob","Opp_Field_Goal_Prob","Opp_Safety_Prob","Opp_Touchdown_Prob","Field_Goal_Prob","Safety_Prob","Touchdown_Prob","ExPoint_Prob","TwoPoint_Prob","ExpPts","EPA","airEPA","yacEPA","Home_WP_pre","Away_WP_pre","Home_WP_post","Away_WP_post","Win_Prob","WPA","airWPA","yacWPA","Season"
2015-12-13,"2015121309",21,4,NA,"02:05",3,125,0,"DET",35,35,0,0,0,NA,"STL","DET","S.Martin kicks onside 11 yards from DET 35 to DET 46. B.Marquez MUFFS catch, RECOVERED by DET-M.Burton at DET 47.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,20,14,6,6,"STL","DET",0,"None",2,2,3,2,3,0.561950850525669,0.0744771477429887,0.00268436226476683,0.109327737490061,0.0985101443462898,0.00147564316133144,0.151574114468893,0,0,0.365406190454857,1.47275985245292,NA,NA,0.898008452260941,0.101991547739059,0.186161030459595,0.813838969540405,0.898008452260941,-0.711847421801346,NA,NA,2015
2015-12-13,"2015121302",21,4,NA,"01:03",2,63,0,"CIN",35,35,0,0,0,NA,"PIT","CIN","M.Nugent kicks onside 9 yards from CIN 35 to CIN 44. D.Williams (didn't try to advance) to CIN 44 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,32,20,12,12,"CIN","PIT",0,"None",2,1,2,1,2,0.707723532699314,0.0472245999877585,0.00329358207409102,0.0342748854513519,0.109198865357933,0.000451342187766825,0.0978331922417848,0,0,0.625146463870906,-0.625146463870906,NA,NA,0.00596026823407714,0.994039731765923,0.00666848777486262,0.993331512225137,0.994039731765923,-0.000708219540785482,NA,NA,2015
2015-12-17,"2015121700",23,4,NA,"01:34",2,94,0,"TB",35,35,0,-3,0,NA,"STL","TB","C.Barth kicks onside 10 yards from TB 35 to TB 45. B.Hager (didn't try to advance) to TB 45 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,31,23,8,8,"STL","TB",0,"None",1,1,0,1,0,0.681353044408361,0.0515650816380376,0.00359792881662226,0.0374690978565497,0.119000366521255,0.000492904464566846,0.106521576294608,0,0,0.679463155011947,-0.679463155011947,NA,NA,0.970777192789696,0.0292228072103036,0.964201287356609,0.0357987126433909,0.970777192789696,-0.00657590543308728,NA,NA,2015
2015-12-20,"2015122007",20,4,NA,"01:26",2,86,0,"BUF",35,35,0,0,0,NA,"WAS","BUF","J.Gay kicks onside 13 yards from BUF 35 to BUF 48. P.Garcon (didn't try to advance) to BUF 48 for no gain. PENALTY on BUF-N.Robey, Offside on Free Kick, 5 yards, enforced at BUF 48.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,"BUF","Offside on Free Kick","N.Robey",5,35,25,10,10,"WAS","BUF",0,"None",1,1,0,1,0,0.688279707842865,0.0504240589270737,0.00351790339495263,0.0366288907263432,0.116426439542273,0.000481977687972831,0.10424102187852,0,0,0.665220208496876,-0.665220208496876,NA,NA,0.98585404830978,0.0141459516902204,0.98320968381515,0.0167903161848497,0.98585404830978,-0.00264436449462935,NA,NA,2015
2015-12-20,"2015122002",10,3,NA,"15:00",15,1800,0,"CHI",35,35,0,8,0,NA,"MIN","CHI","R.Gould kicks onside 12 yards from CHI 35 to CHI 47. RECOVERED by CHI-S.McManis.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,17,7,10,10,"MIN","CHI",0,"None",3,3,3,3,3,0.00150632650258975,0.179748786264307,0.00663910837844864,0.281137706070735,0.213700143484249,0.00359231277883968,0.31367561652083,0,0,0.323525853611276,2.39479811755925,NA,NA,0.824147516685713,0.175852483314287,0.249539685027217,0.750460314972783,0.824147516685713,-0.574607831658496,NA,NA,2015
2015-12-20,"2015122002",19,4,NA,"05:13",6,313,0,"CHI",35,35,0,0,0,NA,"MIN","CHI","(Onside Kick formation) R.Gould kicks onside 8 yards from CHI 35 to CHI 43. A.Thielen (didn't try to advance) to CHI 43 for no gain (J.Bellamy).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"J.Bellamy",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,31,17,14,14,"MIN","CHI",0,"None",2,2,3,2,3,0.375747247738514,0.106861514608377,0.00386217573182528,0.157986638352659,0.139662704407028,0.00211933943383376,0.213760379727764,0,0,0.485334086425706,2.45697510673157,NA,NA,0.95975505161592,0.0402449483840795,0.975948360891974,0.0240516391080263,0.95975505161592,0.0161933092760532,NA,NA,2015
2015-12-20,"2015122012",28,4,NA,"02:17",3,137,0,"SF",35,35,0,27,0,NA,"CIN","SF","P.Dawson kicks onside 10 yards from SF 35 to SF 45. M.Sanu (didn't try to advance) to SF 45 for no gain. San Francisco challenged the loose ball recovery ruling, and the play was REVERSED. P.Dawson kicks onside 10 yards from SF 35 to SF 45. RECOVERED by SF-N.Bellore.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,"Reversed",0,NA,NA,NA,0,24,14,10,10,"SF","CIN",0,"None",2,3,2,3,2,0.550028263498405,0.0765377549584745,0.00275911582817649,0.112403642946807,0.101158364778251,0.00151656454021183,0.155596293449674,0,0,0.373725280403472,1.38090646398052,NA,NA,0.0360546786451006,0.963945321354899,0.941587117712137,0.0584128822878629,0.963945321354899,-0.905532439067037,NA,NA,2015
2015-12-20,"2015122011",23,4,NA,"01:35",2,95,0,"MIA",35,65,0,6,0,0,"MIA","SD","(Onside Kick formation) PENALTY on MIA-A.Franks, Delay of Game, 5 yards, enforced at MIA 35 - No Play.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,"MIA","Delay of Game","A.Franks",5,14,30,-16,16,"SD","MIA",0,"None",3,0,3,0,3,0.680481463124986,0.0517087027138756,0.00360800260964785,0.037574881054983,0.119324212914516,0.000494279869232936,0.106808457712759,0,0,0.681254121725522,0,NA,NA,0.991950010672737,0.00804998932726254,0.0060548620170866,0.993945137982913,0.00804998932726254,0.985895148655651,NA,NA,2015
2015-12-20,"2015122011",23,4,NA,"01:35",2,95,0,"MIA",30,30,0,4,0,NA,"SD","MIA","A.Franks kicks onside 8 yards from MIA 30 to MIA 38. D.Woodhead (didn't try to advance) to MIA 38 for no gain. PENALTY on MIA-M.Thomas, Offside on Free Kick, 5 yards, enforced at MIA 38.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,"MIA","Offside on Free Kick","M.Thomas",5,30,14,16,16,"SD","MIA",0,"None",0,0,3,0,3,0.680481463124986,0.0517087027138756,0.00360800260964785,0.037574881054983,0.119324212914516,0.000494279869232936,0.106808457712759,0,0,0.681254121725522,2.07378931010448,NA,NA,0.993945137982913,0.0060548620170866,0.996337141406468,0.0036628585935321,0.993945137982913,0.0023920034235545,NA,NA,2015
2015-12-21,"2015122100",20,4,NA,"01:55",2,115,0,"NO",35,35,0,30,0,NA,"DET","NO","T.Morstead kicks onside 10 yards from NO 35 to NO 45. C.Johnson (didn't try to advance) to NO 45 for no gain (B.Cooks).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"B.Cooks",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,35,27,8,8,"NO","DET",0,"None",0,2,0,2,0,0.662790419761133,0.0546261065750008,0.0038126797040964,0.0397249285849988,0.125896054644839,0.00052222096517438,0.112627589764758,0,0,0.717547554989984,1.55182256556984,NA,NA,0.0523131572927473,0.947686842707253,0.0330252739017207,0.966974726098279,0.947686842707253,0.0192878833910266,NA,NA,2015
2015-12-26,"2015122600",26,4,NA,"04:34",5,274,0,"PHI",35,35,0,9,0,NA,"WAS","PHI","(Onside Kick formation) C.Sturgis kicks onside 18 yards from PHI 35 to WAS 47. P.Garcon (didn't try to advance) to WAS 47 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,37,24,13,13,"PHI","WAS",0,"None",3,2,3,2,3,0.41322461669136,0.100304905281249,0.0036231429801863,0.148074351730659,0.131419487150475,0.00198890507294427,0.201364591093126,0,0,0.463106945330459,1.7646604575745,NA,NA,0.0449447792435456,0.955055220756454,0.0312832631491734,0.968716736850827,0.955055220756454,0.0136615160943722,NA,NA,2015
2015-12-27,"2015122708",24,4,NA,"00:01",1,1,0,"TB",35,35,0,0,0,0,"CHI","TB","C.Barth kicks onside 14 yards from TB 35 to TB 49. C.Meredith (didn't try to advance) to TB 49 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,26,21,5,5,"TB","CHI",0,"None",1,0,1,0,1,0.756403287126391,0.0392374109901331,0.00273405493311873,0.0284111270114029,0.0910887365821145,0.000374885967392154,0.0817504973894476,0,0,0.524211231490804,0,NA,NA,0.000611445116537546,0.999388554883462,0,1,0.999388554883462,0.000611445116537546,NA,NA,2015
2015-12-27,"2015122700",20,4,NA,"01:13",2,73,0,"JAC",35,35,0,-1,0,NA,"NO","JAC","J.Myers kicks onside 9 yards from JAC 35 to JAC 44, out of bounds.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,38,27,11,11,"NO","JAC",0,"None",1,1,2,1,2,0.699357155137972,0.0486006429795883,0.00339004649222947,0.035286955648896,0.112309196727559,0.00046451746140805,0.100591485552346,0,0,0.642406312506423,-0.642406312506423,NA,NA,0.989243681629064,0.0107563183709359,0.987603209430928,0.0123967905690724,0.989243681629064,-0.00164047219813646,NA,NA,2015
2015-12-27,"2015122710",17,3,NA,"06:31",7,1291,0,"GB",50,50,0,2,0,0,"ARI","GB","M.Crosby kicks onside 2 yards from GB 50 to ARI 48, impetus ends at ARI 41. Ja.Brown (didn't try to advance) to ARI 48 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,24,8,16,16,"ARI","GB",0,"None",3,3,3,3,3,0.0115913041876045,0.175019962632585,0.00641656257065042,0.268515945721234,0.214932406493864,0.00348864077717832,0.320035177616884,0,0,0.474516111266446,2.41613668786074,NA,NA,0.925349526238807,0.0746504737611932,0.95271185000919,0.0472881499908098,0.925349526238807,0.0273623237703834,NA,NA,2015
2015-12-27,"2015122711",22,4,NA,"00:17",1,17,0,"SEA",35,35,0,0,0,NA,"STL","SEA","(Onside Kick formation) S.Hauschka kicks onside 15 yards from SEA 35 to 50, out of bounds.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,22,17,5,5,"SEA","STL",0,"None",2,0,2,0,2,0.74438364740496,0.041206440975945,0.00287192766954063,0.0298549499961204,0.0955623871502763,0.00039373114183995,0.0857269156613179,0,0,0.549215205123975,-0.549215205123975,NA,NA,0.0134581060998926,0.986541893900107,0.0139311815951572,0.986068818404843,0.986541893900107,-0.000473075495264541,NA,NA,2015
2015-12-27,"2015122706",23,3,NA,"01:02",2,962,0,"NYG",35,35,0,2,0,NA,"MIN","NYG","J.Brown kicks onside 10 yards from NYG 35 to NYG 45. R.Blanton to NYG 18 for 27 yards (B.Bars).",1,27,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"R.Blanton",NA,"B.Bars",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,32,10,22,22,"MIN","NYG",0,"None",3,3,3,3,3,0.0422606802070046,0.167722119590745,0.00611953059891291,0.254133751179123,0.210330644229155,0.00333750917168895,0.316095765023371,0,0,0.555995627970515,3.94321688953473,NA,NA,0.985573098449009,0.0144269015509914,0.99755530801182,0.0024446919881802,0.985573098449009,0.0119822095628112,NA,NA,2015
2015-12-27,"2015122706",29,4,NA,"01:54",2,114,0,"NYG",35,35,0,0,0,NA,"MIN","NYG","J.Brown kicks onside 12 yards from NYG 35 to NYG 47. Z.Line (didn't try to advance) to NYG 47 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,49,17,32,32,"MIN","NYG",0,"None",2,2,3,2,3,0.663686417334602,0.0544782465627354,0.00380230413724637,0.0396159024059226,0.125563278494913,0.00052080475126628,0.112333046313315,0,0,0.715712104376318,-0.715712104376318,NA,NA,0.999995613305129,4.38669487057286e-06,0.999993000944463,6.99905553702695e-06,0.999995613305129,-2.61236066645409e-06,NA,NA,2015
2016-01-03,"2016010307",25,4,NA,"04:18",5,258,0,"DAL",35,35,0,0,0,NA,"WAS","DAL","D.Bailey kicks onside 13 yards from DAL 35 to DAL 48. W.Blackmon (didn't try to advance) to DAL 48 for no gain (K.Wilber).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"K.Wilber",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,34,23,11,11,"DAL","WAS",0,"None",3,3,3,3,3,0.428922967163215,0.0975649760858074,0.00352334965139258,0.143942316012919,0.127959928634837,0.0019344165812672,0.196152045870563,0,0,0.453475100510345,2.05345217966963,NA,NA,0.0627486748654014,0.937251325134599,0.0407383204171963,0.959261679582804,0.937251325134599,0.0220103544482051,NA,NA,2015
2016-01-03,"2016010302",22,4,NA,"01:47",2,107,0,"BAL",35,35,0,0,0,NA,"CIN","BAL","J.Tucker kicks onside 9 yards from BAL 35 to BAL 44. C.Peerman (didn't try to advance) to BAL 44 for no gain (B.Trawick).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"B.Trawick",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,24,16,8,8,"CIN","BAL",0,"None",0,0,2,0,2,0.669925191395115,0.0534490095011019,0.00373008721753672,0.0388571529490624,0.123245979142944,0.000510946945277962,0.110281632848962,0,0,0.702923987680306,1.58419929786922,NA,NA,0.952439146511378,0.047560853488622,0.970500602788641,0.0294993972113591,0.952439146511378,0.018061456277263,NA,NA,2015
2016-01-03,"2016010306",22,4,NA,"02:01",3,121,0,"OAK",35,35,0,0,0,0,"KC","OAK","S.Janikowski kicks onside 14 yards from OAK 35 to OAK 49. T.Branch to OAK 47 for 2 yards (L.Alexander).",1,2,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"T.Branch",NA,"L.Alexander",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,23,16,7,7,"KC","OAK",0,"None",1,1,3,1,3,0.565909870845097,0.0737932496520053,0.00265955729096401,0.10830741221428,0.0976304223256457,0.00146206268936068,0.150237424982647,0,0,0.362626618196282,1.82539282190496,NA,NA,0.930250288713768,0.0697497112862316,0.952624877318337,0.0473751226816629,0.930250288713768,0.0223745886045688,NA,NA,2015
2016-09-11,"2016091108",21,4,NA,"00:28",1,28,0,"TEN",35,35,0,0,0,NA,"MIN","TEN","(Onside Kick formation) R.Succop kicks 15 yards from TEN 35 to 50. K.Rudolph (didn't try to advance), dead ball declared at 50 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,24,16,8,8,"TEN","MIN",0,"None",2,2,2,2,2,0.711080800407964,0.0408377501338899,0.00210448341675693,0.0295784331992741,0.114088839756514,0.000438914896247353,0.101870778189353,0,0,0.722468546757408,-0.722468546757408,NA,NA,0.01017822254517,0.98982177745483,0.0110923473753731,0.988907652624627,0.98982177745483,-0.000914124830203145,NA,NA,2016
2016-09-15,"2016091500",20,4,NA,"01:17",2,77,0,"BUF",35,35,0,0,0,NA,"NYJ","BUF","D.Carpenter kicks onside 17 yards from BUF 35 to NYJ 48. B.Marshall (didn't try to advance) pushed ob at NYJ 45 for -3 yards (R.Humber).",1,-3,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"R.Humber",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,37,24,13,13,"BUF","NYJ",0,"None",3,2,3,2,3,0.669129808827129,0.0468900940961474,0.00241810773356005,0.0340251681019642,0.130589258081296,0.000504091430689403,0.116443471729214,0,0,0.824197584740453,0.828038029804842,NA,NA,0.00574682562164519,0.994253174378355,0.00473748839555221,0.995262511604448,0.994253174378355,0.00100933722609298,NA,NA,2016
2016-09-18,"2016091807",12,3,NA,"05:41",6,1241,0,"DAL",35,35,0,27,0,NA,"WAS","DAL","D.Bailey kicks onside 8 yards from DAL 35 to DAL 43, downed by DAL-B.Church. PENALTY on DAL-B.Church, Illegal Touch Kick, 5 yards, enforced at DAL 43.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,"DAL","Illegal Touch Kick","B.Church",5,17,20,-3,3,"WAS","DAL",0,"None",3,3,3,3,3,0.0128763650482123,0.157445138840205,0.00426414972536881,0.240918807809232,0.233824431171137,0.00352894762282548,0.347142159783019,0,0,0.971230936604216,2.75992826737562,NA,NA,0.411887915824098,0.588112084175902,0.503483287412154,0.496516712587846,0.411887915824098,0.0915953715880567,NA,NA,2016
2016-09-18,"2016091803",27,4,NA,"00:49",1,49,3,"KC",35,35,0,0,0,NA,"HOU","KC","C.Santos kicks onside 14 yards from KC 35 to KC 49. D.Hopkins (didn't try to advance) to KC 49 for no gain (D.Alexander).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"D.Alexander",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,19,12,7,7,"HOU","KC",0,"None",2,2,0,2,0,0.69348728572556,0.0433732409278398,0.00223583006979188,0.031439858495653,0.121010349112126,0.000466216243552688,0.107987219425476,0,0,0.765203623409141,-0.765203623409141,NA,NA,0.986209804256843,0.0137901957431572,0.982655114718729,0.0173448852812714,0.986209804256843,-0.00355468953811422,NA,NA,2016
2016-09-18,"2016091812",20,4,NA,"12:54",13,774,0,"JAX",35,35,0,36,0,NA,"SD","JAX","J.Myers kicks onside 8 yards from JAX 35 to JAX 43. D.Inman (didn't try to advance) to JAX 43 for no gain (T.Smith).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"T.Smith",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,35,7,28,28,"SD","JAX",0,"None",1,1,3,1,3,0.0786513760095823,0.144321743913536,0.0038821512170372,0.216966799179756,0.220803743508883,0.00322702433244925,0.332147161838756,0,0,1.03439828362986,2.40509201671594,NA,NA,0.999559581472372,0.000440418527627662,0.999906702859297,9.32971407030525e-05,0.999559581472372,0.000347121386924609,NA,NA,2016
2016-09-18,"2016091812",24,4,NA,"01:04",2,64,0,"JAX",35,35,0,0,0,NA,"SD","JAX","J.Myers kicks onside 13 yards from JAX 35 to JAX 48, out of bounds. PENALTY on JAX-J.Myers, Offside on Free Kick, 5 yards, enforced at JAX 48.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,"JAC","Offside on Free Kick","J.Myers",5,38,14,24,24,"SD","JAX",0,"None",0,0,2,0,2,0.680561857845899,0.0452385304400318,0.00233249414452124,0.0328105775751728,0.126093973386379,0.000486303724318842,0.112476262883678,0,0,0.796533745158171,-0.796533745158171,NA,NA,0.999438173910297,0.000561826089702677,0.999235039676454,0.000764960323546005,0.999438173910297,-0.000203134233843327,NA,NA,2016
2016-09-19,"2016091900",23,4,NA,"05:09",6,309,21,"CHI",35,35,0,16,0,NA,"PHI","CHI","(Onside Kick formation) C.Barth kicks onside 16 yards from CHI 35 to PHI 49. B.Celek (didn't try to advance) to PHI 49 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,13,16,16,"CHI","PHI",0,"None",3,1,3,1,3,0.35643367904815,0.0989512561763291,0.00264369999309817,0.146162438961163,0.155938985150643,0.00220724619662364,0.237662694473994,0,0,0.810592067919812,1.62473289394845,NA,NA,0.0262226553321441,0.973777344667856,0.0176329599672151,0.982367040032785,0.973777344667856,0.00858969536492893,NA,NA,2016
2016-09-25,"2016092500",23,4,"2","03:16",4,196,7,"BUF",23,23,10,52,0,1,"ARI","BUF","(3:16) (Shotgun) C.Palmer pass deep left intended for Ja.Brown INTERCEPTED by C.Graham at BUF 1. C.Graham ran ob at BUF 1 for no gain. C.Graham's momentum carried him into end zone, by rule considered down at BUF 1. INT along sideline, receiver underthrown.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff","C.Palmer","00-0021429",1,"Incomplete Pass","Deep",22,0,0,"left",1,"C.Graham",NA,"None",0,NA,NA,NA,"00-0030300",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,16,26,-10,10,"BUF","ARI",0,"None",2,2,2,2,2,0.46591472069714,0.0817402112267629,0.00218026747058059,0.120224204191968,0.129745993618722,0.00182226798424252,0.198372334810584,0,0,0.690338262533516,-0.23620088635409,4.21641165934102,-4.45261254569511,0.928835885308242,0.0711641146917578,0.932910112934226,0.0670898870657736,0.0711641146917578,-0.00407422762598422,0.129893441978957,-0.133967669604941,2016
2016-09-25,"2016092508",25,4,NA,"00:56",1,56,0,"SF",35,35,0,0,0,NA,"SEA","SF","P.Dawson kicks onside 26 yards from SF 35 to SEA 39. L.Willson MUFFS catch, and recovers at SEA 39. L.Willson to SEA 39 for no gain (N.Bellore).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"L.Willson",NA,"N.Bellore",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,37,18,19,19,"SEA","SF",0,"None",1,1,3,1,3,0.687491624371322,0.0442382177345991,0.00228065159873528,0.0320753531525425,0.123368614907762,0.000475530983678692,0.11007000725136,0,0,0.7797435289811,0.540598286327703,NA,NA,0.99733289139766,0.00266710860234021,0.99753317561496,0.00246682438503953,0.99733289139766,0.000200284217300672,NA,NA,2016
2016-09-25,"2016092513",7,2,NA,"07:47",8,2267,5,"CHI",35,35,0,0,0,0,"DAL","CHI","C.Barth kicks onside 11 yards from CHI 35 to CHI 46. RECOVERED by CHI-S.McManis. PENALTY on CHI-J.Anderson, Offside on Free Kick, 5 yards, enforced at CHI 35 - No Play.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,"CHI","Offside on Free Kick","S.McManis",5,17,3,14,14,"DAL","CHI",0,"None",2,2,3,2,3,0.226849720988209,0.119637304211458,0.00320375857492877,0.177778582295093,0.186651209322532,0.00267085187134182,0.283208572736437,0,0,0.937985835015456,-0.00126159447582896,NA,NA,0.891805507538454,0.108194492461546,0.891857422355004,0.108142577644996,0.891805507538454,5.19148165500916e-05,NA,NA,2016
